state, time, pressure
2,16.07,78938.44
2,16.13,78981.86
2,16.21,79036.81
2,16.27,79080.86
2,16.36,79135.86
2,16.42,79179.16
2,16.50,79233.44
2,16.56,79276.66
2,16.64,79330.44
2,16.70,79372.97
2,16.78,79428.03
2,16.84,79471.34
2,16.92,79524.97
2,16.98,79567.61
2,17.07,79620.98
2,17.12,79662.97
2,17.21,79716.09
2,17.27,79749.57
2,17.33,79795.39
2,17.41,79851.33
2,17.47,79895.63
2,17.55,79950.31
2,17.61,79993.46
2,17.69,80047.31
2,17.75,80090.36
2,17.83,80144.13
2,17.90,80186.67
2,17.98,80239.92
2,18.04,80282.77
2,18.12,80336.35
2,18.18,80378.49
2,18.26,80431.48
2,18.32,80474.44
2,18.40,80528.41
2,18.46,80571.85
2,18.55,80624.97
2,18.60,80666.80
2,18.69,80719.27
2,18.75,80761.52
2,18.83,80816.08
2,18.89,80859.22
2,18.97,80913.27
2,19.03,80956.47
2,19.11,81009.07
2,19.17,81050.98
2,19.25,81103.78
2,19.32,81146.34
2,19.40,81199.64
2,19.46,81233.32
2,19.52,81279.31
2,19.60,81335.01
2,19.66,81378.55
2,19.74,81432.03
2,19.80,81474.93
2,19.88,81528.36
2,19.94,81570.88
2,20.02,81625.14
2,20.08,81667.52
2,20.17,81721.02
2,20.23,81763.42
2,20.31,81817.09
2,20.37,81860.14
2,20.45,81913.85
2,20.51,81957.29
2,20.59,82011.34
2,20.65,82054.06
2,20.74,82107.70
2,20.80,82150.88
2,20.88,82205.02
2,20.94,82248.13
2,21.02,82303.03
2,21.08,82346.11
2,21.16,82399.46
2,21.22,82442.35
2,21.30,82496.30
2,21.36,82539.78
2,21.44,82594.22
2,21.50,82638.00
2,21.59,82692.31
2,21.65,82725.84
2,21.71,82771.21
2,21.79,82828.56
2,21.85,82873.58
2,21.93,82929.35
2,21.99,82973.43
2,22.07,83029.20
2,22.13,83073.16
2,22.22,83127.79
2,22.27,83172.48
2,22.36,83227.91
2,22.42,83271.70
2,22.50,83327.66
2,22.56,83372.38
2,22.64,83427.83
2,22.70,83472.38
2,22.78,83528.72
2,22.84,83573.63
2,22.92,83629.30
2,22.99,83674.00
2,23.07,83729.70
2,23.13,83774.28
2,23.21,83830.67
2,23.27,83875.84
2,23.35,83932.43
2,23.41,83978.25
2,23.49,84034.42
2,23.55,84079.19
2,23.64,84135.28
2,23.69,84181.16
2,23.78,84238.77
2,23.84,84274.47
2,23.90,84322.92
2,23.98,84382.98
2,24.04,84429.73
2,24.12,84487.45
2,24.18,84533.79
2,24.27,84592.45
2,24.33,84639.05
2,24.41,84697.08
2,24.47,84743.21
2,24.55,84800.61
2,24.61,84846.78
2,24.69,84905.65
2,24.75,84952.14
2,24.83,85010.41
2,24.89,85056.84
2,24.98,85114.19
2,25.04,85159.98
2,25.12,85218.14
2,25.18,85265.30
2,25.26,85324.41
2,25.32,85371.94
2,25.40,85429.90
2,25.46,85476.03
2,25.54,85533.94
2,25.60,85580.81
2,25.69,85639.53
2,25.75,85687.02
2,25.83,85745.56
2,25.89,85792.02
2,25.97,85850.42
2,26.03,85887.05
2,26.09,85937.13
2,26.17,85999.52
2,26.23,86048.83
2,26.31,86108.81
2,26.37,86156.09
2,26.46,86215.45
2,26.52,86263.52
2,26.60,86323.55
2,26.66,86371.83
2,26.74,86431.95
2,26.80,86478.98
2,26.88,86538.66
2,26.94,86587.02
2,27.02,86647.73
2,27.08,86696.60
2,27.17,86757.45
2,27.23,86805.84
2,27.31,86866.41
2,27.37,86915.13
2,27.45,86977.23
2,27.51,87027.03
2,27.59,87088.51
2,27.65,87137.61
2,27.73,87198.67
2,27.79,87247.97
2,27.88,87309.77
2,27.94,87359.41
2,28.02,87422.55
2,28.08,87472.98
2,28.16,87535.84
2,28.22,87575.05
2,28.28,87628.39
2,28.36,87693.80
2,28.42,87746.15
2,28.50,87810.92
2,28.56,87862.45
2,28.65,87926.16
2,28.71,87976.55
2,28.79,88041.30
2,28.85,88093.56
2,28.93,88158.55
2,28.99,88210.23
2,29.07,88275.94
2,29.13,88328.20
2,29.21,88393.36
2,29.27,88445.94
2,29.36,88511.01
2,29.42,88563.20
2,29.50,88628.60
2,29.56,88681.22
2,29.64,88747.84
2,29.70,88800.73
2,29.78,88867.61
2,29.84,88920.78
2,29.92,88988.44
2,29.98,89042.22
2,30.07,89109.79
2,30.13,89163.69
2,30.21,89231.15
2,30.27,89284.91
2,30.35,89352.22
2,30.41,89393.95
2,30.47,89451.25
2,30.55,89521.94
2,30.61,89576.85
2,30.69,89646.50
2,30.75,89701.92
2,30.84,89771.41
2,30.90,89827.06
2,30.98,89896.59
2,31.04,89952.00
2,31.12,90021.42
2,31.18,90077.18
2,31.26,90147.98
2,31.32,90204.80
2,31.40,90276.04
2,31.46,90333.29
2,31.55,90404.62
2,31.61,90461.88
2,31.69,90533.68
2,31.75,90591.38
2,31.83,90663.10
2,31.89,90720.92
2,31.97,90793.50
2,32.03,90851.56
2,32.11,90924.41
2,32.17,90983.02
2,32.26,91056.78
2,32.32,91116.11
2,32.40,91190.19
2,32.46,91248.94
2,32.54,91323.10
2,32.60,91369.88
2,32.66,91433.49
2,32.74,91511.23
2,32.80,91572.70
2,32.88,91649.30
2,32.94,91710.52
2,33.03,91787.25
2,33.09,91848.22
2,33.17,91924.15
2,33.23,91984.64
2,33.31,92060.72
2,33.37,92122.37
2,33.45,92199.72
2,33.51,92261.40
2,33.59,92339.01
2,33.65,92401.85
2,33.74,92479.78
2,33.80,92541.78
2,33.88,92619.81
2,33.94,92682.09
2,34.02,92760.70
2,34.08,92824.44
2,34.16,92903.70
2,34.22,92966.76
2,34.30,93046.47
2,34.36,93111.11
2,34.45,93191.56
2,34.51,93255.41
2,34.59,93335.73
2,34.65,93399.81
2,34.73,93481.56
2,34.79,93532.47
2,34.85,93601.25
2,34.93,93685.77
2,34.99,93753.64
2,35.07,93837.45
2,35.13,93904.36
2,35.22,93986.88
2,35.28,94053.00
2,35.36,94136.69
2,35.42,94204.72
2,35.50,94290.27
2,35.56,94358.79
2,35.64,94447.05
2,35.70,94518.28
2,35.78,94607.51
2,35.84,94678.62
2,35.93,94770.09
2,35.99,94844.38
2,36.07,94937.76
2,36.13,95012.78
2,36.21,95107.90
2,36.27,95184.66
2,36.35,95281.23
2,36.41,95358.55
2,36.49,95457.26
2,36.55,95537.48
2,36.64,95638.31
2,36.70,95719.81
2,36.78,95823.03
2,36.84,95905.70
2,36.92,96009.66
2,36.98,96075.33
2,37.04,96165.95
2,37.13,96278.31
2,37.19,96367.29
2,37.27,96478.95
2,37.33,96568.09
2,37.41,96678.70
2,37.47,96767.59
2,37.55,96879.26
2,37.61,96968.17
2,37.69,97080.30
2,37.75,97170.14
2,37.83,97283.53
2,37.90,97373.66
2,37.98,97486.98
2,38.04,97577.98
2,38.12,97691.95
2,38.18,97782.93
2,38.26,97896.44
2,38.32,97986.73
2,38.40,98099.79
2,38.46,98190.28
2,38.54,98303.41
2,38.60,98392.91
2,38.69,98505.88
2,38.75,98595.50
2,38.83,98706.23
2,38.89,98794.44
2,38.97,98904.99
2,39.03,98993.44
2,39.11,99103.83
